N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
552	2.03	2.07	30.4899990558624	6.0979999601841	6.0979999601841	sp|O43684|BUB3_HUMAN	Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1	HUMAN	1																																												
553	2.03	2.05	76.0399997234344	5.9909999370575	5.9909999370575	sp|Q9NY12|GAR1_HUMAN	H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens OX=9606 GN=GAR1 PE=1 SV=1	HUMAN	1																																												
554	2.03	2.05	48.6799985170364	5.55600002408028	5.55600002408028	sp|Q16543|CDC37_HUMAN	Hsp90 co-chaperone Cdc37 OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1	HUMAN	1																																												
555	2.03	2.05	79.6700000762939	8.12999978661537	8.12999978661537	sp|P42766|RL35_HUMAN	60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2	HUMAN	1																																												
556	2.03	2.04	21.3100001215935	1.45500004291534	1.45500004291534	sp|O43592|XPOT_HUMAN	Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2	HUMAN	1																																												
557	2.03	2.04	25	2.3709999397397	2.3709999397397	sp|P01008|ANT3_HUMAN	Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1	HUMAN	1																																												
558	2.03	2.04	27.020001411438	7.14299976825714	7.14299976825714	sp|P55735|SEC13_HUMAN	Protein SEC13 homolog OS=Homo sapiens OX=9606 GN=SEC13 PE=1 SV=3	HUMAN	1																																												
559	2.03	2.03	54.6000003814697	5.52100017666817	5.52100017666817	sp|Q15717|ELAV1_HUMAN	ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2	HUMAN	1																																												
560	2.03	2.03	14.7900000214577	2.03300006687641	2.03300006687641	sp|Q15758|AAAT_HUMAN	Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2	HUMAN	1																																												
561	2.03	2.03	18.75	9.375	9.375	sp|P13987|CD59_HUMAN	CD59 glycoprotein OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1	HUMAN	1																																												
562	2.02	2.04	32.0499986410141	2.05099992454052	2.05099992454052	sp|Q99798|ACON_HUMAN	Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	HUMAN	1																																												
563	2.02	2.03	31.4599990844727	1.71600002795458	1.71600002795458	sp|Q9Y678|COPG1_HUMAN	Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1	HUMAN	1																																												
564	2.02	2.03	55.6299984455109	19.0099999308586	19.0099999308586	sp|Q14019|COTL1_HUMAN	Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3	HUMAN	1																																												
565	2.02	2.02	32.4699997901917	6.64199963212013	6.64199963212013	sp|Q96FW1|OTUB1_HUMAN	Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	HUMAN	1																																												
566	2.01	4.21	25.4999995231628	11.5500003099442	11.5500003099442	sp|Q92688|AN32B_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1	HUMAN	2																																												
567	2.01	3.31	38.5399997234344	3.65700013935566	3.65700013935566	sp|Q92945|FUBP2_HUMAN	Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	HUMAN	2																																												
568	2.01	2.05	44.6099996566772	6.22400008141994	4.56399992108345	sp|Q9UN86|G3BP2_HUMAN	Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2	HUMAN	1																																												
569	2.01	2.04	30.4300010204315	5.43499998748302	5.43499998748302	sp|Q04760|LGUL_HUMAN	Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4	HUMAN	1																																												
570	2.01	2.03	42.6899999380112	1.48400003090501	1.48400003090501	sp|Q9BXP5|SRRT_HUMAN	Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1	HUMAN	1																																												
571	2.01	2.03	32.7300012111664	3.15999984741211	3.15999984741211	sp|Q07666|KHDR1_HUMAN	KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1	HUMAN	1																																												
572	2.01	2.03	21.5000003576279	2.00299993157387	2.00299993157387	sp|P47712|PA24A_HUMAN	Cytosolic phospholipase A2 OS=Homo sapiens OX=9606 GN=PLA2G4A PE=1 SV=2	HUMAN	1																																												
573	2.01	2.03	54.7599971294403	15.8700004220009	15.8700004220009	sp|P49773|HINT1_HUMAN	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2	HUMAN	1																																												
574	2.01	2.02	32.4699997901917	2.2579999640584	1.07500003650784	sp|Q14624|ITIH4_HUMAN	Inter-alpha-trypsin inhibitor heavy chain H4 OS=Homo sapiens OX=9606 GN=ITIH4 PE=1 SV=4	HUMAN	1																																												
575	2.01	2.02	24.7299998998642	1.08700003474951	1.08700003474951	sp|Q9BSJ8|ESYT1_HUMAN	Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1	HUMAN	1																																												
576	2.01	2.02	28.0400007963181	2.43100002408028	2.43100002408028	sp|P38606|VATA_HUMAN	V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2	HUMAN	1																																												
577	2.01	2.02	40.2799993753433	4.16699983179569	4.16699983179569	sp|Q8NCW5|NNRE_HUMAN	NAD(P)H-hydrate epimerase OS=Homo sapiens OX=9606 GN=NAXE PE=1 SV=2	HUMAN	1																																												
578	2.01	2.02	35.0800007581711	6.8060003221035	6.8060003221035	sp|P45973|CBX5_HUMAN	Chromobox protein homolog 5 OS=Homo sapiens OX=9606 GN=CBX5 PE=1 SV=1	HUMAN	1																																												
579	2.01	2.01	54.6800017356873	5.99300004541874	5.99300004541874	sp|P02647|APOA1_HUMAN	Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1	HUMAN	1																																												
580	2.01	2.01	68.9899981021881	22.4800005555153	8.52700024843216	sp|P10606|COX5B_HUMAN	Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2	HUMAN	1																																												
581	2.01	2.01	33.5200011730194	8.7909996509552	8.7909996509552	sp|Q9Y2B0|CNPY2_HUMAN	Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1	HUMAN	1																																												
581	0	2.01	39.1600012779236	6.08399994671345	6.08399994671345	tr|F8W031|F8W031_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1	HUMAN	1																																												
582	2.01	2.01	27.6600003242493	7.23399966955185	7.23399966955185	sp|Q9BVK6|TMED9_HUMAN	Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2	HUMAN	1																																												
582	0	2	22.4700003862381	7.48900026082993	7.48900026082993	sp|Q7Z7H5|TMED4_HUMAN	Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1	HUMAN	1																																												
583	2.01	2.01	58.9299976825714	19.6400001645088	19.6400001645088	sp|P62273|RS29_HUMAN	40S ribosomal protein S29 OS=Homo sapiens OX=9606 GN=RPS29 PE=1 SV=2	HUMAN	1																																												
584	2.01	2.01	20.8100005984306	8.05400013923645	8.05400013923645	sp|Q9NRP0|OSTC_HUMAN	Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens OX=9606 GN=OSTC PE=1 SV=1	HUMAN	1																																												
585	2	43.49	84.2700004577637	69.870001077652	67.1999990940094	sp|P60709|ACTB_HUMAN	Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1	HUMAN	39																																												
586	2	17.31	67.9000020027161	26.7899990081787	24.4000002741814	sp|P68133|ACTS_HUMAN	Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1	HUMAN	12																																												
586	0	17.31	67.9000020027161	26.7899990081787	24.4000002741814	sp|P68032|ACTC_HUMAN	Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1	HUMAN	12																																												
586	0	15.26	67.6400005817413	23.870000243187	21.4900001883507	sp|P62736|ACTA_HUMAN	Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1	HUMAN	10																																												
586	0	15.26	67.5499975681305	27.3900002241135	21.5399995446205	sp|P63267|ACTH_HUMAN	Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1	HUMAN	10																																												
587	2	6.65	90.4799997806549	34.9200010299683	26.1900007724762	sp|P23527|H2B1O_HUMAN	Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=HIST1H2BO PE=1 SV=3	HUMAN	7																																												
587	0	6.65	90.4799997806549	34.9200010299683	26.1900007724762	sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	HUMAN	7																																												
587	0	6.65	85.7100009918213	34.9200010299683	26.1900007724762	sp|Q16778|H2B2E_HUMAN	Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=HIST2H2BE PE=1 SV=3	HUMAN	7																																												
587	0	6.65	73.0199992656708	34.9200010299683	26.1900007724762	sp|P06899|H2B1J_HUMAN	Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3	HUMAN	7																																												
587	0	6.64	79.3699979782104	34.9200010299683	26.1900007724762	sp|Q8N257|H2B3B_HUMAN	Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=HIST3H2BB PE=1 SV=3	HUMAN	7																																												
587	0	2	68.9100027084351	4.66299988329411	4.66299988329411	sp|Q6DN03|H2B2C_HUMAN	Putative histone H2B type 2-C OS=Homo sapiens OX=9606 GN=HIST2H2BC PE=5 SV=3	HUMAN	1																																												
587	0	2	74.3900001049042	5.48800006508827	5.48800006508827	sp|Q6DRA6|H2B2D_HUMAN	Putative histone H2B type 2-D OS=Homo sapiens OX=9606 GN=HIST2H2BD PE=5 SV=3	HUMAN	1																																												
588	2	6	48.4400004148483	23.4400004148483	23.4400004148483	sp|Q71UI9|H2AV_HUMAN	Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AFV PE=1 SV=3	HUMAN	3																																												
588	0	6	46.0900008678436	23.4400004148483	23.4400004148483	sp|P0C0S5|H2AZ_HUMAN	Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AFZ PE=1 SV=2	HUMAN	3																																												
589	2	4.07	57.9699993133545	12.0800003409386	12.0800003409386	sp|P61006|RAB8A_HUMAN	Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1	HUMAN	2																																												
590	2	4.03	55.5000007152557	6.6990002989769	6.6990002989769	sp|P26583|HMGB2_HUMAN	High mobility group protein B2 OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=2	HUMAN	2																																												
591	2	4.01	29.8500001430511	8.92300009727478	8.92300009727478	sp|P14550|AK1A1_HUMAN	Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	HUMAN	2																																												
592	2	4	38.5500013828278	8.73500034213066	8.73500034213066	sp|Q99729|ROAA_HUMAN	Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2	HUMAN	2																																												
593	2	2.06	33.1000000238419	13.0999997258186	13.0999997258186	sp|P62841|RS15_HUMAN	40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2	HUMAN	1																																												
594	2	2.03	31.2299996614456	2.9899999499321	2.9899999499321	sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	HUMAN	1																																												
595	2	2.02	52.6300013065338	15.7900005578995	15.7900005578995	sp|A8MWD9|RUXGL_HUMAN	Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens OX=9606 GN=SNRPGP15 PE=5 SV=2	HUMAN	1																																												
595	0	2.02	36.8400007486343	15.7900005578995	15.7900005578995	sp|P62308|RUXG_HUMAN	Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1	HUMAN	1																																												
596	2	2.01	37.4000012874603	3.08899991214275	3.08899991214275	sp|Q14739|LBR_HUMAN	Delta(14)-sterol reductase OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2	HUMAN	1																																												
597	2	2.01	38.8200014829636	2.25300006568432	2.25300006568432	sp|P33240|CSTF2_HUMAN	Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1	HUMAN	1																																												
598	2	2.01	28.7400007247925	1.16100003942847	1.16100003942847	sp|P52888|THOP1_HUMAN	Thimet oligopeptidase OS=Homo sapiens OX=9606 GN=THOP1 PE=1 SV=2	HUMAN	1																																												
598	0	0.74	22.4399998784065	1.13599998876452	1.13599998876452	sp|Q9BYT8|NEUL_HUMAN	Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1	HUMAN	1																																												
599	2	2.01	19.4199994206429	2.02799998223782	2.02799998223782	sp|P63010|AP2B1_HUMAN	AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1	HUMAN	1																																												
600	2	2.01	39.5700007677078	4.6009998768568	4.6009998768568	sp|Q9NQG5|RPR1B_HUMAN	Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens OX=9606 GN=RPRD1B PE=1 SV=1	HUMAN	1																																												
601	2	2.01	25.9700000286102	2.43500005453825	2.43500005453825	sp|P27694|RFA1_HUMAN	Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2	HUMAN	1																																												
602	2	2.01	25.9999990463257	2.66699995845556	2.66699995845556	sp|Q9Y6N5|SQOR_HUMAN	Sulfide:quinone oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=SQOR PE=1 SV=1	HUMAN	1																																												
602	0	2.01	24.5700001716614	4.15199995040894	4.15199995040894	tr|H3BNX3|H3BNX3_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	HUMAN	1																																												
603	2	2.01	48.309999704361	7.30300024151802	7.30300024151802	sp|O15145|ARPC3_HUMAN	Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3	HUMAN	1																																												
604	2	2.01	16.5999993681908	2.40000002086163	2.40000002086163	sp|P53985|MOT1_HUMAN	Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3	HUMAN	1																																												
605	2	2.01	39.8099988698959	12.0399996638298	12.0399996638298	sp|Q9NZ45|CISD1_HUMAN	CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CISD1 PE=1 SV=1	HUMAN	1																																												
606	2	2.01	34.8100006580353	15.5599996447563	15.5599996447563	sp|Q01469|FABP5_HUMAN	Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3	HUMAN	1																																												
606	0	2	56.4400017261505	20.7900002598763	20.7900002598763	sp|A8MUU1|FB5L3_HUMAN	Putative fatty acid-binding protein 5-like protein 3 OS=Homo sapiens OX=9606 GN=FABP5P3 PE=5 SV=1	HUMAN	1																																												
607	2	2	21.9699993729591	3.13800014555454	3.13800014555454	sp|P04004|VTNC_HUMAN	Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1	HUMAN	1																																												
608	2	2	68.5100018978119	7.18199983239174	7.18199983239174	sp|Q13442|HAP28_HUMAN	28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1	HUMAN	1																																												
609	2	2	28.9499998092651	4.21099998056889	4.21099998056889	sp|Q96G23|CERS2_HUMAN	Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1	HUMAN	1																																												
610	2	2	29.1399985551834	3.59300002455711	3.59300002455711	sp|Q12874|SF3A3_HUMAN	Splicing factor 3A subunit 3 OS=Homo sapiens OX=9606 GN=SF3A3 PE=1 SV=1	HUMAN	1																																												
611	2	2	52.3800015449524	4.76199984550476	4.76199984550476	sp|P59998|ARPC4_HUMAN	Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3	HUMAN	1																																												
612	2	2	25.3800004720688	2.00999993830919	2.00999993830919	sp|P15291|B4GT1_HUMAN	Beta-1,4-galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GALT1 PE=1 SV=5	HUMAN	1																																												
612	0	2	26.2899994850159	2.06199996173382	2.06199996173382	sp|O43286|B4GT5_HUMAN	Beta-1,4-galactosyltransferase 5 OS=Homo sapiens OX=9606 GN=B4GALT5 PE=1 SV=1	HUMAN	1																																												
613	2	2	24.6900007128716	3.19700017571449	3.19700017571449	sp|O14773|TPP1_HUMAN	Tripeptidyl-peptidase 1 OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=2	HUMAN	1																																												
614	2	2	25.7400006055832	4.5559998601675	4.5559998601675	sp|Q9Y305|ACOT9_HUMAN	Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2	HUMAN	1																																												
615	2	2	25.0499993562698	3.95600013434887	3.95600013434887	sp|P07099|HYEP_HUMAN	Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1	HUMAN	1																																												
616	2	2	21.7800006270409	3.62999998033047	3.62999998033047	sp|O75083|WDR1_HUMAN	WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	HUMAN	1																																												
617	2	2	33.6499989032745	3.77399995923042	3.77399995923042	sp|Q8TC12|RDH11_HUMAN	Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2	HUMAN	1																																												
617	0	2	39.5599991083145	13.1899997591972	13.1899997591972	tr|H0YJ10|H0YJ10_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	HUMAN	1																																												
617	0	2	40.6800001859665	10.1700000464916	10.1700000464916	tr|H0YIZ8|H0YIZ8_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	HUMAN	1																																												
618	2	2	21.4100003242493	2.73299999535084	2.73299999535084	sp|Q07960|RHG01_HUMAN	Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1	HUMAN	1																																												
619	2	2	75	10.2899998426437	10.2899998426437	sp|P37108|SRP14_HUMAN	Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2	HUMAN	1																																												
620	2	2	31.6000014543533	5.43200001120567	5.43200001120567	tr|A0A1B0GUL7|A0A1B0GUL7_HUMAN	Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1	HUMAN	1																																												
620	0	2	31.0400009155273	5.59800006449223	5.59800006449223	sp|Q02750|MP2K1_HUMAN	Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2	HUMAN	1																																												
620	0	2	20.9999993443489	5.49999997019768	5.49999997019768	sp|P36507|MP2K2_HUMAN	Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1	HUMAN	1																																												
621	2	2	35.8399987220764	4.4369999319315	4.4369999319315	sp|Q9BYG3|MK67I_HUMAN	MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1	HUMAN	1																																												
622	2	2	50.9199976921082	10.4299999773502	10.4299999773502	sp|Q9BX68|HINT2_HUMAN	Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1	HUMAN	1																																												
623	2	2	38.8900011777878	6.06100000441074	6.06100000441074	sp|P52815|RM12_HUMAN	39S ribosomal protein L12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL12 PE=1 SV=2	HUMAN	1																																												
624	2	2	43.9000010490417	7.80500024557114	7.80500024557114	sp|P49720|PSB3_HUMAN	Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2	HUMAN	1																																												
625	2	2	38.6099994182587	5.69600015878677	5.69600015878677	sp|P24666|PPAC_HUMAN	Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	HUMAN	1																																												
626	2	2	17.3700004816055	1.46300001069903	1.46300001069903	sp|P22307|NLTP_HUMAN	Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2	HUMAN	1																																												
627	2	2	28.6500006914139	7.56800025701523	7.56800025701523	sp|Q9UNL2|SSRG_HUMAN	Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1	HUMAN	3																																												
628	2	2	48.8400012254715	8.13999995589256	8.13999995589256	sp|Q9UMY4|SNX12_HUMAN	Sorting nexin-12 OS=Homo sapiens OX=9606 GN=SNX12 PE=1 SV=3	HUMAN	1																																												
629	2	2	51.1799991130829	10.2399997413158	10.2399997413158	sp|P53999|TCP4_HUMAN	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3	HUMAN	1																																												
630	2	2	36.0700011253357	5.02300001680851	5.02300001680851	sp|P49755|TMEDA_HUMAN	Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2	HUMAN	1																																												
631	2	2	70.2700018882751	11.710000038147	11.710000038147	sp|P14927|QCR7_HUMAN	Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	HUMAN	1																																												
632	2	2	50.6399989128113	17.9499998688698	8.97400006651878	sp|O14561|ACPM_HUMAN	Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3	HUMAN	1																																												
633	2	2	20.9800004959106	3.26999984681606	3.26999984681606	sp|Q9Y295|DRG1_HUMAN	Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1	HUMAN	1																																												
634	2	2	26.350000500679	3.81000004708767	3.81000004708767	sp|Q9H0W9|CK054_HUMAN	Ester hydrolase C11orf54 OS=Homo sapiens OX=9606 GN=C11orf54 PE=1 SV=1	HUMAN	1																																												
635	2	2	32.4299991130829	6.564000248909	6.564000248909	sp|Q96GG9|DCNL1_HUMAN	DCN1-like protein 1 OS=Homo sapiens OX=9606 GN=DCUN1D1 PE=1 SV=1	HUMAN	1																																												
636	2	2	45.2199995517731	11.4600002765656	11.4600002765656	sp|P98179|RBM3_HUMAN	RNA-binding protein 3 OS=Homo sapiens OX=9606 GN=RBM3 PE=1 SV=1	HUMAN	1																																												
637	2	2	39.2699986696243	9.9480003118515	9.9480003118515	sp|P84095|RHOG_HUMAN	Rho-related GTP-binding protein RhoG OS=Homo sapiens OX=9606 GN=RHOG PE=1 SV=1	HUMAN	1																																												
638	2	2	37.7900004386902	8.13999995589256	8.13999995589256	sp|P13693|TCTP_HUMAN	Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	HUMAN	1																																												
639	2	2	48.3900010585785	8.38700011372566	8.38700011372566	sp|P10620|MGST1_HUMAN	Microsomal glutathione S-transferase 1 OS=Homo sapiens OX=9606 GN=MGST1 PE=1 SV=1	HUMAN	1																																												
640	2	2	43.9200013875961	6.75700008869171	6.75700008869171	sp|Q96A72|MGN2_HUMAN	Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1	HUMAN	1																																												
640	0	2	43.1499987840652	6.84899985790253	6.84899985790253	sp|P61326|MGN_HUMAN	Protein mago nashi homolog OS=Homo sapiens OX=9606 GN=MAGOH PE=1 SV=1	HUMAN	1																																												
641	2	2	50.5299985408783	12.6300007104874	12.6300007104874	sp|Q6EEV6|SUMO4_HUMAN	Small ubiquitin-related modifier 4 OS=Homo sapiens OX=9606 GN=SUMO4 PE=1 SV=2	HUMAN	1																																												
641	0	2	41.7499989271164	11.6499997675419	11.6499997675419	sp|P55854|SUMO3_HUMAN	Small ubiquitin-related modifier 3 OS=Homo sapiens OX=9606 GN=SUMO3 PE=1 SV=2	HUMAN	1																																												
641	0	2	26.3200014829636	12.6300007104874	12.6300007104874	sp|P61956|SUMO2_HUMAN	Small ubiquitin-related modifier 2 OS=Homo sapiens OX=9606 GN=SUMO2 PE=1 SV=3	HUMAN	1																																												
642	2	2	17.1100005507469	3.17800007760525	3.17800007760525	sp|P54727|RD23B_HUMAN	UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1	HUMAN	1																																												
643	2	2	38.4600013494492	13.6099994182587	6.5090000629425	sp|P13073|COX41_HUMAN	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1	HUMAN	1																																												
644	2	2	19.650000333786	4.33499999344349	4.33499999344349	sp|P53597|SUCA_HUMAN	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4	HUMAN	1																																												
645	2	2	49.4700014591217	20.0000002980232	20.0000002980232	sp|Q9Y333|LSM2_HUMAN	U6 snRNA-associated Sm-like protein LSm2 OS=Homo sapiens OX=9606 GN=LSM2 PE=1 SV=1	HUMAN	1																																												
646	2	2	35.8399987220764	5.20199984312057	5.20199984312057	sp|Q969H8|MYDGF_HUMAN	Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1	HUMAN	1																																												
647	2	2	43.8100010156631	10.4800000786781	10.4800000786781	sp|P99999|CYC_HUMAN	Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2	HUMAN	1																																												
648	2	2	29.6099990606308	7.82100036740303	7.82100036740303	sp|O60888|CUTA_HUMAN	Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=2	HUMAN	1																																												
