Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene21131_i1_length711.p1	3.2	11.17	167	10	100.0	16706.1452	0.040682980765044806	0.022377631720297275	0.031530306242671044	236
Efra.gene21131_i1_length711.p1	3.4	5.75	145	8	81.0	10581.335600000002	0.02275882928776574	0.01203755078658907	0.017398190037177404	236
Efra.gene21131_i1_length711.p1	5.1	18.81	279	18	275.0	47314.6215	0.03061855584222624	0.024350991232175566	0.027484773537200902	236
Efra.gene21131_i1_length711.p1	5.2	14.27	487	27	259.0	0	0.0673725482170004	0	0.0336862741085002	236
Efra.gene21131_i1_length711.p1	5.3	20.25	264	16	236.0	30399.645400000005	0.04221881868496464	0.03081829118558063	0.03651855493527263	236
Efra.gene21131_i1_length711.p1	5.4	6.7	86	5	61.0	0	0.013693034221450944	0	0.006846517110725472	236
Efra.gene21131_i1_length711.p1	7.1	15.25	368	23	343.0	51745.635800000004	0.05513898978934937	0.03837569953693296	0.046757344663141166	236
Efra.gene21131_i1_length711.p1	7.2	16.78	360	20	271.0	34008.9502	0.051573139077552455	0.03909411686853141	0.04533362797304193	236
Efra.gene21131_i1_length711.p1	7.3	26.0	296	17	255.0	43692.0294	0.042298283767669635	0.038292284488097614	0.04029528412788362	236
Efra.gene21131_i1_length711.p1	10.1	12.67	231	14	200.0	38116.9682	0.027272602050356642	0.02224538972592521	0.024758995888140928	236
Efra.gene21131_i1_length711.p1	10.2	15.74	276	17	229.0	0	0.04743204637866389	0	0.023716023189331945	236
Efra.gene21131_i1_length711.p1	10.3	13.78	165	10	156.0	14122.0859	0.03547345094300293	0.021525326670866575	0.028499388806934752	236
Efra.gene21131_i1_length711.p1	12.1	3.87	153	9	114.0	26308.276199999993	0.03535775233473052	0.046421966689983905	0.04088985951235721	236
Efra.gene21131_i1_length711.p1	12.2	14.59	364	21	265.0	39672.27609999999	0.0492676557872616	0.03709051128578554	0.04317908353652357	236
Efra.gene21131_i1_length711.p1	12.3	7.82	163	11	120.0	27390.327199999996	0.022065315775792262	0.028130046352938524	0.02509768106436539	236
Efra.gene21137_i1_length711.p1	1.1	2.14	22	2	20.0	2676.427	0.0068772296273729725	0.004601185499412078	0.005739207563392525	236
Efra.gene21137_i1_length711.p1	1.3	2.0	24	1	17.0	530.4995	0.007543675128903146	0.002008314534972035	0.00477599483193759	236
Efra.gene21137_i1_length711.p1	5.1	1.8	94	5	36.0	4927.045	0.004008247310255071	0.002535757991755983	0.003272002651005527	236
Efra.gene21137_i1_length711.p1	5.3	2.0	24	1	9.0	275.0159	0.0016100396956130584	0.000278803254950616	0.0009444214752818372	236
Efra.gene21137_i1_length711.p1	5.4	6.0	46	3	36.0	0	0.008081134950364492	0	0.004040567475182246	236
Efra.gene21137_i1_length711.p1	7.1	4.0	62	3	34.0	2192.0775000000003	0.00546567245725329	0.001625692799037386	0.0035456826281453383	236
Efra.gene21137_i1_length711.p1	7.2	4.52	46	3	29.0	2587.2585	0.005518896801656905	0.0029741166832048024	0.0042465067424308535	236
Efra.gene21137_i1_length711.p1	7.3	6.0	70	4	48.0	5975.8895	0.007962029885678991	0.0052373502431872715	0.006599690064433131	236
Efra.gene21137_i1_length711.p1	10.1	5.55	46	3	41.0	5459.0904	0.005590883420323113	0.00318597200228157	0.004388427711302341	236
Efra.gene21137_i1_length711.p1	10.2	6.0	46	3	29.0	0	0.006006678362363549	0	0.0030033391811817747	236
Efra.gene21137_i1_length711.p1	10.3	3.03	46	3	26.0	3672.6674000000003	0.005912241823833822	0.0055979949490635944	0.005755118386448708	236
Efra.gene21137_i1_length711.p1	12.2	3.27	46	3	29.0	2958.1821	0.005391554784266364	0.0027656715810530164	0.00407861318265969	236
Efra.gene21137_i1_length711.p1	12.3	2.34	67	5	44.0	6663.0136	0.008090615784457163	0.006842958831768166	0.007466787308112665	236
Efra.gene21360_i0_length705.p1	5.1	2.09	21	2	19.0	4196.5	0.0021335447458670155	0.002178234573939583	0.0021558896599032993	234
Efra.gene21462_i0_length701.p1	1.2	2.0	15	1	12.0	0	0.004536768976741324	0	0.002268384488370662	216
Efra.gene21462_i0_length701.p1	5.1	4.54	51	4	46.0	3885.7501	0.005595876131703839	0.0021850148491921744	0.003890445490448007	216
Efra.gene21462_i0_length701.p1	7.2	2.0	23	1	16.0	942.4885	0.0033268445598749153	0.0011837295583489848	0.00225528705911195	216
Efra.gene21462_i0_length701.p1	7.3	6.0	71	4	45.0	4145.7716	0.008155551445400354	0.003969837076602429	0.006062694261001391	216
Efra.gene21462_i0_length701.p1	10.1	3.96	48	2	17.0	1250.0905	0.002532816653380344	0.0007971157228147181	0.001664966188097531	216
Efra.gene21462_i0_length701.p1	10.2	4.34	60	4	37.0	0	0.008373294294405894	0	0.004186647147202947	216
Efra.gene22028_i0_length681.p1	1.3	0.34	20	1	7.0	221.2051	0.003229373234762373	0.0008706187858238518	0.0020499960102931124	227
Efra.gene22028_i0_length681.p1	5.4	1.96	20	1	8.0	0	0.0018670071936231231	0	0.0009335035968115616	227
Efra.gene22028_i0_length681.p1	7.1	2.0	60	3	41.0	1740.8752	0.006852273477116201	0.0013422591152427098	0.0040972662961794555	227
Efra.gene22028_i0_length681.p1	7.2	2.0	28	2	25.0	2870.263	0.004946299731091559	0.003430251944019693	0.004188275837555626	227
Efra.gene22028_i0_length681.p1	10.1	0.3	40	2	30.0	1964.8864999999998	0.00425308419639923	0.0011921894750940504	0.0027226368357466404	227
Efra.gene22028_i0_length681.p1	12.2	2.0	28	2	24.0	1498.1261	0.004638882925426809	0.001456163759567892	0.0030475233424973507	227
Efra.gene22225_i1_length309.p1	0.3	2.0	16	1	9.0	434.6048	0.009983145247131564	0.004530112349047193	0.007256628798089379	102
Efra.gene22225_i1_length309.p1	1.2	2.0	16	1	9.0	0	0.007205456610118575	0	0.0036027283050592876	102
Efra.gene22225_i1_length309.p1	1.4	2.0	16	1	14.0	1041.336	0.011017648263820028	0.003537275264662169	0.007277461764241098	102
Efra.gene22225_i1_length309.p1	3.1	2.0	16	1	12.0	2392.288	0.005498712884268816	0.007252400656177123	0.00637555677022297	102
Efra.gene22225_i1_length309.p1	3.4	2.0	16	1	14.0	1431.952	0.00910132800372525	0.0037691023877023224	0.0064352151957137865	102
Efra.gene22225_i1_length309.p1	5.1	0.97	32	2	24.0	6979.4439999999995	0.006182655981831351	0.0083110124386475	0.0072468342102394254	102
Efra.gene22225_i1_length309.p1	5.4	2.0	16	1	12.0	0	0.006232509308124249	0	0.0031162546540621245	102
Efra.gene22225_i1_length309.p1	7.2	2.0	16	1	13.0	1805.986	0.005724129610373016	0.004803351750425178	0.005263740680399097	102
Efra.gene22225_i1_length309.p1	10.1	2.0	16	1	12.0	4541.99	0.00378607887287304	0.006133094745456662	0.004959586809164851	102
Efra.gene22225_i1_length309.p1	10.2	2.0	16	1	13.0	0	0.006230050444804384	0	0.003115025222402192	102
Efra.gene22328_i1_length673.p1	1.1	2.0	14	1	14.0	1042.745	0.005624348190307007	0.0020943684628093842	0.0038593583265581956	202
Efra.gene22328_i1_length673.p1	1.2	4.0	28	2	17.0	0	0.006872531222192305	0	0.0034362656110961524	202
Efra.gene22328_i1_length673.p1	3.1	4.48	41	3	37.0	2445.1666000000005	0.008561114861893777	0.0037430496156420825	0.00615208223876793	202
Efra.gene22328_i1_length673.p1	3.2	3.61	45	3	25.0	2747.2803000000004	0.011882652797711108	0.004299336877894408	0.008090994837802758	202
Efra.gene22328_i1_length673.p1	3.4	1.5	14	1	10.0	1610.389	0.0032826572007778484	0.002140371071377436	0.002711514136077642	202
Efra.gene22328_i1_length673.p1	5.1	9.14	127	8	109.0	10193.2749	0.014178789027640464	0.006129085000431793	0.010153937014036128	202
Efra.gene22328_i1_length673.p1	5.2	2.03	110	6	47.0	0	0.014283732268492076	0	0.007141866134246038	202
Efra.gene22328_i1_length673.p1	5.3	8.0	77	5	63.0	6435.721299999999	0.013167255332439466	0.007622508172411776	0.01039488175242562	202
Efra.gene22328_i1_length673.p1	5.4	2.06	28	2	20.0	0	0.005245181100896645	0	0.0026225905504483225	202
Efra.gene22328_i1_length673.p1	7.1	4.0	28	2	26.0	3189.998	0.004883134274564093	0.0027639718904033574	0.003823553082483725	202
Efra.gene22328_i1_length673.p1	7.2	4.05	156	8	87.0	4432.5818	0.019343460077094497	0.005952995759353177	0.012648227918223837	202
Efra.gene22328_i1_length673.p1	7.3	8.0	64	4	52.0	4256.1728	0.010077354657286776	0.0043580172509319805	0.007217685954109378	202
Efra.gene22328_i1_length673.p1	10.1	8.22	91	6	71.0	9457.7574	0.011311379206826136	0.006448674736698234	0.008880026971762186	202
Efra.gene22328_i1_length673.p1	10.2	8.0	64	4	54.0	0	0.013067447772270584	0	0.006533723886135292	202
Efra.gene22328_i1_length673.p1	10.3	5.34	64	4	51.0	3972.0086	0.01354907513169533	0.007073294099114864	0.010311184615405098	202
Efra.gene22328_i1_length673.p1	12.1	2.0	28	2	24.0	1141.2514	0.00869664361750537	0.002352735468694959	0.005524689543100165	202
Efra.gene22328_i1_length673.p1	12.2	4.09	51	3	37.0	1818.6480999999999	0.008036711569855562	0.0019864837145562265	0.005011597642205894	202
Efra.gene22328_i1_length673.p1	12.3	3.02	80	5	51.0	6005.027399999999	0.010956193922336455	0.007205246686861314	0.009080720304598885	202
Efra.gene23221_i0_length645.p1	3.1	0.97	48	4	38.0	4333.2716	0.00829945916644312	0.00626138827484075	0.007280423720641934	214
Efra.gene23221_i0_length645.p1	7.3	6.0	53	4	50.0	4506.818200000001	0.009146412835963014	0.004355894260244628	0.00675115354810382	214
Efra.gene23221_i0_length645.p1	10.1	0.48	41	3	42.0	6857.379	0.006316028773905025	0.004413448382341176	0.005364738578123101	214
Efra.gene23221_i0_length645.p1	10.2	2.45	57	4	44.0	0	0.010050491156104268	0	0.005025245578052134	214
Efra.gene23450_i0_length639.p1	0.3	2.13	22	2	22.0	2917.9463	0.011741183403859134	0.014633764452293186	0.01318747392807616	212
Efra.gene23450_i0_length639.p1	1.4	2.1	43	3	27.0	4403.75	0.010223249096549985	0.007197222708576374	0.00871023590256318	212
Efra.gene23511_i1_length639.p1	1.1	1.52	42	3	32.0	2102.5053	0.012249254279698276	0.00402371842130914	0.008136486350503708	212
Efra.gene23511_i1_length639.p1	1.2	4.85	48	4	42.0	0	0.016178289369888875	0	0.008089144684944437	212
Efra.gene23511_i1_length639.p1	1.3	1.14	16	1	7.0	418.8805	0.0034578666240144273	0.0017652777115670236	0.0026115721677907253	212
Efra.gene23511_i1_length639.p1	1.4	2.09	26	2	24.0	3597.409	0.009087332530266654	0.005879387737005285	0.007483360133635969	212
Efra.gene23511_i1_length639.p1	3.1	3.03	58	4	47.0	7693.2988	0.010361961307855624	0.011221353343908695	0.01079165732588216	212
Efra.gene23511_i1_length639.p1	3.2	2.09	63	5	40.0	8844.179199999999	0.01811544049160486	0.013187775522412667	0.015651608007008766	212
Efra.gene23511_i1_length639.p1	3.4	8.01	60	5	72.0	15126.2201	0.02252026713590237	0.01915597233499858	0.020838119735450474	212
Efra.gene23511_i1_length639.p1	5.1	6.08	123	10	118.0	20868.0363	0.014625481013624635	0.011955809860844711	0.013290645437234672	212
Efra.gene23511_i1_length639.p1	5.2	4.05	38	3	27.0	0	0.007818494158205116	0	0.003909247079102558	212
Efra.gene23511_i1_length639.p1	5.3	6.0	86	6	81.0	18591.236	0.01613077506359498	0.02098091587603022	0.0185558454698126	212
Efra.gene23511_i1_length639.p1	5.4	3.2	120	9	110.0	0	0.027487717939132888	0	0.013743858969566444	212
Efra.gene23511_i1_length639.p1	7.1	6.47	91	7	96.0	19728.5037	0.01717956093112244	0.016287441442171785	0.016733501186647112	212
Efra.gene23511_i1_length639.p1	7.2	5.07	127	10	111.0	20197.030499999997	0.023515455532889442	0.025845315857689163	0.024680385695289304	212
Efra.gene23511_i1_length639.p1	7.3	6.0	92	7	89.0	10642.4397	0.016434205554127508	0.010383084771283609	0.013408645162705558	212
Efra.gene23511_i1_length639.p1	10.1	6.0	92	7	91.0	11885.375900000001	0.013813830227204229	0.007721661028397681	0.010767745627800956	212
Efra.gene23511_i1_length639.p1	10.2	6.02	74	6	74.0	0	0.017062561958412006	0	0.008531280979206003	212
Efra.gene23511_i1_length639.p1	10.3	2.92	42	3	44.0	2663.6834	0.011138011447512773	0.004519700410964623	0.007828855929238699	212
Efra.gene23511_i1_length639.p1	12.1	2.47	58	4	47.0	4762.3976999999995	0.016227581467098268	0.009354766349539145	0.012791173908318706	212
Efra.gene23511_i1_length639.p1	12.2	6.99	95	8	102.0	21165.0897	0.021110199539176953	0.0220278422520062	0.021569020895591574	212
Efra.gene23511_i1_length639.p1	12.3	7.58	108	8	81.0	11113.8049	0.016580211335300507	0.012706096171057503	0.014643153753179004	212
Efra.gene24170_i0_length618.p1	3.1	1.77	10	1	11.0	6400.498	0.0025079495350201677	0.009654469250003336	0.006081209392511752	205
Efra.gene24170_i0_length618.p1	5.1	1.57	20	2	21.0	12995.279	0.002691717299407064	0.007699544333047687	0.005195630816227375	205
Efra.gene24170_i0_length618.p1	5.2	2.0	10	1	11.0	0	0.003294079200891478	0	0.001647039600445739	205
Efra.gene24170_i0_length618.p1	5.3	2.0	10	1	9.0	2719.806	0.0018535091129984473	0.003174213292087791	0.002513861202543119	205
Efra.gene24170_i0_length618.p1	5.4	1.85	10	1	10.0	0	0.0025842111765393225	0	0.0012921055882696613	205
Efra.gene24170_i0_length618.p1	10.2	2.0	10	1	8.0	0	0.0019075876784091473	0	0.0009537938392045737	205
Efra.gene24458_i0_length609.p1	0.1	10.88	104	8	117.0	15220.3695	0.05224843730414099	0.022715909845913235	0.03748217357502712	202
Efra.gene24458_i0_length609.p1	0.2	12.01	124	9	135.0	10912.407200000001	0.06701362607921918	0.03894050848979905	0.05297706728450911	202
Efra.gene24458_i0_length609.p1	0.3	9.92	126	9	127.0	7639.3584999999985	0.07113402834507276	0.0402087107088145	0.05567136952694363	202
Efra.gene24458_i0_length609.p1	0.4	10.0	79	6	80.0	14796.935800000001	0.04372321271313795	0.023714075134421548	0.03371864392377975	202
Efra.gene24458_i0_length609.p1	1.1	16.0	331	24	376.0	44667.118200000004	0.15105392282538815	0.08971455502798775	0.12038423892668795	202
Efra.gene24458_i0_length609.p1	1.2	18.39	377	25	367.0	0	0.14836582109085739	0	0.07418291054542869	202
Efra.gene24458_i0_length609.p1	1.3	18.0	201	14	223.0	30767.531199999998	0.11561110503317262	0.13608179702694614	0.12584645103005937	202
Efra.gene24458_i0_length609.p1	1.4	12.0	91	7	110.0	10572.5549	0.04371216885433547	0.018134547603002038	0.030923358228668756	202
Efra.gene24458_i0_length609.p1	3.1	21.66	685	44	688.0	84027.5441	0.15919046013467344	0.12862897221271266	0.14390971617369305	202
Efra.gene24458_i0_length609.p1	3.2	16.89	324	23	285.0	70066.84100000001	0.13546224189390663	0.10965060734023534	0.12255642461707097	202
Efra.gene24458_i0_length609.p1	3.4	21.23	337	23	344.0	63210.8479	0.11292340770675798	0.08401365772021491	0.09846853271348643	202
Efra.gene24458_i0_length609.p1	5.1	25.78	920	56	902.0	215735.43379999985	0.11733273121955687	0.12971893962805076	0.12352583542380381	202
Efra.gene24458_i0_length609.p1	5.2	24.0	704	45	549.0	0	0.16684614926387553	0	0.08342307463193777	202
Efra.gene24458_i0_length609.p1	5.3	26.12	741	48	666.0	170292.1304	0.13919669922864578	0.20169505408374533	0.17044587665619554	202
Efra.gene24458_i0_length609.p1	5.4	17.31	483	33	535.0	0	0.14030859444898525	0	0.07015429722449262	202
Efra.gene24458_i0_length609.p1	7.1	20.83	878	54	825.0	190365.1971999999	0.15494560678905292	0.16494181312085202	0.15994370995495247	202
Efra.gene24458_i0_length609.p1	7.2	18.03	806	52	725.0	120860.71109999997	0.16119550064245414	0.1623169820917257	0.16175624136708994	202
Efra.gene24458_i0_length609.p1	7.3	30.39	614	40	674.0	160142.93999999994	0.13061801998098627	0.16397494367121673	0.1472964818261015	202
Efra.gene24458_i0_length609.p1	10.1	23.96	712	49	731.0	168535.4705999999	0.11645941127028037	0.11491417949626911	0.11568679538327474	202
Efra.gene24458_i0_length609.p1	10.2	20.91	730	48	689.0	0	0.1667309539832302	0	0.0833654769916151	202
Efra.gene24458_i0_length609.p1	10.3	17.78	369	25	365.0	65244.335499999994	0.09696887104056463	0.11618614654883185	0.10657750879469824	202
Efra.gene24458_i0_length609.p1	12.1	15.51	435	28	433.0	68298.36000000002	0.15690194526582607	0.1407998045178276	0.14885087489182683	202
Efra.gene24458_i0_length609.p1	12.2	20.1	702	47	736.0	156323.48700000002	0.15986539771388364	0.17074994394360407	0.16530767082874387	202
Efra.gene24458_i0_length609.p1	12.3	18.74	519	35	520.0	94172.91599999998	0.11171021254146975	0.11299516984736302	0.11235269119441638	202
Efra.gene24472_i0_length609.p1	0.4	2.0	12	1	11.0	7313.183	0.005982326271465057	0.01166262132195651	0.008822473796710783	203
Efra.gene2525_i0_length2598.p1	0.2	1.62	34	2	19.0	3795.42	0.002202511641122185	0.0031628322510570323	0.0026826719460896088	865
Efra.gene2525_i0_length2598.p1	5.1	0.55	17	1	10.0	13598.19	0.00030377211471425714	0.0019094059634429416	0.0011065890390785994	865
Efra.gene2525_i0_length2598.p1	5.3	0.75	17	1	9.0	5636.225	0.0004392709458551234	0.0015589215261058251	0.0009990962359804742	865
Efra.gene2525_i0_length2598.p1	7.2	0.98	17	1	10.0	18968.8	0.0005192185151249868	0.005949136500525839	0.003234177507825413	865
Efra.gene2525_i0_length2598.p1	10.2	2.0	17	1	10.0	0	0.0005651090665807444	0	0.0002825545332903722	865
Efra.gene25373_i0_length585.p1	5.1	1.51	16	1	10.0	533.7663	0.0013544478310713011	0.0003341817259607982	0.0008443147785160497	194
Efra.gene25400_i0_length486.p1	0.1	2.0	17	1	16.0	606.1272	0.009495442497018875	0.0012021993686486508	0.005348820932833763	152
Efra.gene25400_i0_length486.p1	0.2	2.0	17	1	19.0	441.9455	0.012534030062965069	0.0020958372381907524	0.00731493365057791	152
Efra.gene25400_i0_length486.p1	0.4	2.0	17	1	19.0	1151.801	0.013800139012584164	0.0024531247533553973	0.008126631882969781	152
Efra.gene25400_i0_length486.p1	1.1	2.0	17	1	19.0	1030.223	0.010143913700375136	0.002749881608625464	0.0064468976545002995	152
Efra.gene25400_i0_length486.p1	1.2	2.0	17	1	16.0	0	0.008595983324351984	0	0.004297991662175992	152
Efra.gene25400_i0_length486.p1	1.3	2.0	17	1	19.0	805.8528	0.013090495076626046	0.004736645547013851	0.00891357031181995	152
Efra.gene25400_i0_length486.p1	3.1	2.0	17	1	22.0	1204.265	0.006764863877357031	0.0024498922001314244	0.004607378038744228	152
Efra.gene25400_i0_length486.p1	3.2	2.0	43	3	45.0	4868.186	0.028424556297682622	0.01012449682568638	0.0192745265616845	152
Efra.gene25400_i0_length486.p1	3.4	2.0	17	1	21.0	1433.795	0.009161205161644495	0.002532521378774147	0.005846863270209321	152
Efra.gene25400_i0_length486.p1	5.1	2.0	35	3	41.0	7876.613	0.0070876829265402175	0.006294035628595923	0.00669085927756807	152
Efra.gene25400_i0_length486.p1	5.2	2.0	26	2	23.0	0	0.009289224540791459	0	0.0046446122703957295	152
Efra.gene25400_i0_length486.p1	5.3	4.0	87	6	77.0	13611.454800000001	0.021387164728567613	0.021424613542280934	0.021405889135424273	152
Efra.gene25400_i0_length486.p1	5.4	2.0	17	1	24.0	0	0.008364683545114123	0	0.004182341772557062	152
Efra.gene25400_i0_length486.p1	7.1	2.0	35	2	32.0	2602.8577	0.007986988853942889	0.002997101273836442	0.005492045063889665	152
Efra.gene25400_i0_length486.p1	7.2	2.0	17	1	18.0	2160.476	0.005318573868747398	0.0038559912700985182	0.004587282569422958	152
Efra.gene25400_i0_length486.p1	7.3	2.0	26	2	31.0	2878.9139999999998	0.007983855625497189	0.00391747439238477	0.005950665008940979	152
Efra.gene25400_i0_length486.p1	10.1	3.64	44	3	38.0	5208.200699999999	0.00804541760485521	0.0047193022791341376	0.006382359941994674	152
Efra.gene25400_i0_length486.p1	10.2	2.0	17	1	19.0	0	0.0061102417824043	0	0.00305512089120215	152
Efra.gene25400_i0_length486.p1	10.3	2.0	17	1	19.0	1271.979	0.006708120530888375	0.0030102270815454235	0.004859173806216899	152
Efra.gene25400_i0_length486.p1	12.1	2.0	17	1	22.0	928.8857	0.010594266512114547	0.0025448479257080617	0.006569557218911304	152
Efra.gene25400_i0_length486.p1	12.2	2.0	17	1	18.0	1598.417	0.005195854066144172	0.0023202469322980233	0.003758050499221098	152
Efra.gene25400_i0_length486.p1	12.3	2.0	35	2	34.0	1602.9854	0.009706803387333176	0.002556060972752472	0.0061314321800428236	152
Efra.gene25400_i1_length585.p1	1.1	1.44	16	1	9.0	697.6643	0.0037647514764278856	0.0014590531529992384	0.0026119023147135618	194
Efra.gene25400_i1_length585.p1	3.1	2.0	16	1	18.0	994.2968	0.0043366137695522115	0.0015848304622741673	0.0029607221159131895	194
Efra.gene25400_i1_length585.p1	3.2	4.0	25	2	23.0	3197.058	0.011382846370755836	0.005209531383466736	0.008296188877111286	194
Efra.gene25400_i1_length585.p1	3.4	2.0	16	1	10.0	731.6162	0.003418024508026419	0.0010124911366131916	0.002215257822319805	194
Efra.gene25400_i1_length585.p1	5.1	4.0	50	4	44.0	8745.3529	0.005959570456713726	0.005475312184861187	0.005717441320787456	194
Efra.gene25400_i1_length585.p1	5.2	4.0	25	2	22.0	0	0.006961713775079928	0	0.003480856887539964	194
Efra.gene25400_i1_length585.p1	5.3	2.0	34	3	36.0	8233.810000000001	0.007834419962158386	0.010154327136320886	0.008994373549239636	194
Efra.gene25400_i1_length585.p1	5.4	2.0	16	1	12.0	0	0.003276886337261203	0	0.0016384431686306015	194
Efra.gene25400_i1_length585.p1	7.1	2.0	48	3	44.0	4816.49	0.008604539538526102	0.004345337501233787	0.006474938519879944	194
Efra.gene25400_i1_length585.p1	7.2	2.0	80	5	57.0	4762.5356	0.013195911798060555	0.00665988436808465	0.009927898083072602	194
Efra.gene25400_i1_length585.p1	7.3	4.0	41	3	37.0	3990.0919999999996	0.00746611307578919	0.004254046590433987	0.005860079833111589	194
Efra.gene25400_i1_length585.p1	10.1	2.0	25	2	24.0	3799.816	0.0039812375776603105	0.0026977053241511624	0.0033394714509057365	194
Efra.gene25400_i1_length585.p1	10.2	2.0	32	2	22.0	0	0.005543312132490499	0	0.0027716560662452497	194
Efra.gene25400_i1_length585.p1	10.3	2.0	16	1	15.0	1212.072	0.00414935290570415	0.0022474476994494104	0.00319840030257678	194
Efra.gene25400_i1_length585.p1	12.2	2.0	16	1	12.0	967.4195	0.002713985629051252	0.0011002739034748346	0.0019071297662630433	194
Efra.gene25400_i1_length585.p1	12.3	2.0	16	1	11.0	697.4075	0.002460548099396766	0.0008713048150622814	0.0016659264572295236	194
Efra.gene25717_i1_length576.p1	1.3	2.0	11	1	8.0	1039.365	0.004386343900021294	0.004861759554557963	0.004624051727289628	191
Efra.gene25717_i1_length576.p1	3.1	2.0	11	1	12.0	1415.272	0.002936485414635703	0.0022912635475245296	0.0026138744810801163	191
Efra.gene25717_i1_length576.p1	5.1	2.0	11	1	13.0	1509.203	0.0017884384450061895	0.0009597266831861776	0.0013740825640961836	191
Efra.gene25717_i1_length576.p1	5.3	2.0	11	1	9.0	959.8162	0.001989368419710376	0.001202283115373425	0.0015958257675419004	191
Efra.gene25717_i1_length576.p1	7.2	2.01	11	1	10.0	1299.228	0.002351434636560804	0.001845364612087445	0.0020983996243241244	191
Efra.gene25717_i1_length576.p1	10.2	2.0	11	1	11.0	0	0.002815189931160096	0	0.001407594965580048	191
Efra.gene25717_i1_length576.p1	10.3	2.0	11	1	10.0	848.1423	0.002809683991995131	0.0015973432894336981	0.0022035136407144145	191
Efra.gene25717_i1_length576.p1	12.3	1.29	11	1	10.0	1333.113	0.002271995865221193	0.001691682383436741	0.0019818391243289673	191
Efra.gene25799_i1_length576.p1	1.1	2.4	29	2	28.0	1745.4696999999999	0.011896527062220053	0.0037077060016144467	0.007802116531917249	191
Efra.gene25799_i1_length576.p1	1.2	2.0	12	1	16.0	0	0.0068407825408455586	0	0.0034203912704227793	191
Efra.gene25799_i1_length576.p1	1.3	2.0	12	1	18.0	2226.558	0.00986927377504791	0.010415003035774216	0.010142138405411064	191
Efra.gene25799_i1_length576.p1	3.1	2.0	12	1	17.0	1099.834	0.0041600210040672455	0.0017805832041671804	0.002970302104117213	191
Efra.gene25799_i1_length576.p1	3.2	2.0	12	1	15.0	1306.589	0.007540196434987362	0.0021624969508595385	0.004851346692923451	191
Efra.gene25799_i1_length576.p1	3.4	2.0	12	1	15.0	639.2786	0.005207566135265382	0.0008986000655453314	0.0030530831004053566	191
Efra.gene25799_i1_length576.p1	5.1	2.0	12	1	19.0	3564.65	0.002613871573470584	0.002266818791918389	0.0024403451826944863	191
Efra.gene25799_i1_length576.p1	5.2	2.0	12	1	15.0	0	0.0048211773168687745	0	0.0024105886584343873	191
Efra.gene25799_i1_length576.p1	5.3	2.0	12	1	17.0	721.9142	0.003757695903897376	0.0009042827714392754	0.0023309893376683255	191
Efra.gene25799_i1_length576.p1	5.4	2.0	12	1	16.0	0	0.004437807674894753	0	0.0022189038374473766	191
Efra.gene25799_i1_length576.p1	7.1	2.0	12	1	18.0	1353.103	0.0035753274712676283	0.0012399154463809225	0.0024076214588242754	191
Efra.gene25799_i1_length576.p1	7.2	2.0	12	1	17.0	990.016	0.003997438882153367	0.001406173890803126	0.0027018063864782463	191
Efra.gene25799_i1_length576.p1	7.3	4.0	63	4	46.0	5736.017	0.00942798826777172	0.006211523392310751	0.007819755830041235	191
Efra.gene25799_i1_length576.p1	10.1	4.0	46	3	36.0	4511.5287	0.006065655157587174	0.003253299370072901	0.004659477263830037	191
Efra.gene25799_i1_length576.p1	10.3	2.0	12	1	18.0	1177.8	0.005057431185591235	0.0022182019765963914	0.003637816581093813	191
Efra.gene25799_i1_length576.p1	12.1	2.03	29	2	24.0	1722.1499999999999	0.00919749743840882	0.003754747654245691	0.006476122546327256	191
Efra.gene25799_i1_length576.p1	12.2	2.0	12	1	15.0	1440.413	0.0034457670944760656	0.0016639542078187499	0.0025548606511474076	191
Efra.gene25799_i1_length576.p1	12.3	2.0	12	1	16.0	693.1593	0.003635193384353909	0.0008795993863426004	0.0022573963853482547	191
Efra.gene25963_i0_length570.p1	7.1	2.4	92	5	57.0	4439.6888	0.011381459116868615	0.0040897193751060264	0.007735589245987321	190
Efra.gene25963_i0_length570.p1	7.3	6.0	92	5	58.0	2679.1517	0.011950029065260308	0.002916518708947645	0.007433273887103977	190
Efra.gene25963_i0_length570.p1	10.1	0.95	92	5	57.0	6563.7213	0.009654501125826252	0.004758063166143546	0.007206282145984899	190
Efra.gene25963_i0_length570.p1	12.3	2.61	37	2	30.0	1760.1649	0.006851861214588123	0.0022453548517653416	0.004548608033176732	190
Efra.gene25967_i0_length570.p1	1.2	6.0	97	6	65.0	0	0.0280847603322082	0	0.0140423801661041	189
Efra.gene25967_i0_length570.p1	1.3	6.0	46	3	46.0	2617.7906	0.025488371366129022	0.012374619536465379	0.0189314954512972	189
Efra.gene25967_i0_length570.p1	5.1	6.0	46	3	45.0	4298.3183	0.006256259029234106	0.0027622949260697693	0.004509276977651937	189
Efra.gene25967_i0_length570.p1	5.3	6.0	46	3	37.0	2280.6129	0.008265059742559214	0.0028869669481285626	0.005576013345343888	189
Efra.gene25967_i0_length570.p1	7.1	4.0	49	3	42.0	4437.2653	0.008430710456939716	0.004109113828359781	0.006269912142649749	189
